child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_JZRT560VS,25.713837765302067,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,pri_capacity,count_children_present,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_W9BLCZ07Z,53.18614033147299,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,data_year,child_birth_month,child_attendance,child_birth_day,child_birth_year,child_date_days,language_match,child_height
ID_TE399Y7HY,58.301737683088575,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YO55ULBZK,68.38618149336102,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_HODOS2FOK,39.450248195427065,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_register_all,count_staff_gender_female,count_children_present,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_H80BT5V7D,42.21030881503945,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_children_present,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_TW7D5I15J,36.52392329457694,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,pri_fees_amount,count_register_all,child_observe_total,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_ECBEC71UQ,58.20355872347652,count_register_gender,child_age,count_register_all,latitude,count_staff_gender_female,count_register_race_coloured,pri_capacity,teacher_emotional_total,pri_fees_amount,child_months_enrolment,longitude,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_X1HGMSRCP,55.423937848816834,child_age,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_years_in_programme,child_gender_Female,quintile,pri_dsd_year,child_birth_year,language_match,,
ID_GC2LJ3IAY,55.06452118153054,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,count_register_all,pri_capacity,child_age,latitude,count_staff_salary,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_OI6NXB72A,36.375649735019195,child_age,latitude,teacher_emotional_total,child_months_enrolment,<BIAS>,child_observe_total,child_date_months,pri_year,child_date_year,child_enrollmend_year,language_match,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_T4I5AH8UH,26.476593233976526,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,pri_capacity,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_96KWMTFDZ,55.88506660265563,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,pri_fees_amount,pri_fees_amount_pv,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_X7U095YYX,38.56447348598437,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,child_observe_total,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_I03ZBTSM3,38.55173503732431,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,latitude,pri_fees_amount,count_register_all,teacher_emotional_total,pri_capacity,longitude,pri_fees_amount_pv,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_6CUT7DOCY,44.66034016298948,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_G0Q3DXRJF,54.13453944506777,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,count_register_all,child_observe_total,pri_capacity,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_EVP2FCOYX,58.92275873498337,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_8TDBULGE3,49.73364592594245,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,pri_capacity,teacher_emotional_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_OWX1TOAS9,49.068413415584715,count_register_gender,pri_fees_amount,child_age,latitude,count_register_race_african,count_staff_gender_female,teacher_emotional_total,count_register_all,count_children_present,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_HWGHNRNP4,31.409590749484146,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_months_enrolment,count_register_all,count_staff_salary,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_X3MCIDPHV,42.21445450829853,child_age,latitude,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_gender_Female,quintile,pri_dsd_year,gps_ind_Yes,child_birth_year,language_match,longitude
ID_Z91U85TD7,58.88344120279574,child_age,latitude,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,gps_ind_Yes,child_birth_year,language_match,teacher_selfcare_total,teacher_social_total,longitude
ID_1I4OK4T09,49.652380098709855,child_age,latitude,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,ward_best,child_date_year,pri_year,child_date_months,ses_proxy,child_birth_day,gps_ind_Yes,language_match,longitude
ID_9LXMUO7T1,28.00428088011535,child_age,latitude,pri_fees_amount,child_observe_total,count_staff_gender_female,count_register_all,<BIAS>,child_date_months,pri_days,count_children_present,pri_time_open_hours,count_staff_salary_paid,count_children_precovid,longitude,pri_fees_amount_pv
ID_VNZA4PBWD,33.013602629479664,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,pri_time_open_hours,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_T1GR0RAJU,38.99491389906072,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,child_months_enrolment,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_DLXKCUL63,74.15169735420488,pri_fees_amount,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_H6OR2BJXR,44.2703033330965,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ward_best,pri_year,child_date_months,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_U6JI9JP39,62.82659276303162,child_age,child_observe_total,count_register_all,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,data_year,pri_dsd_year,child_birth_year,child_birth_day,language_match,child_date_days
ID_TS68UAHUE,58.925649086728086,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_7761Y962Q,36.549182338745126,child_age,pri_fees_amount,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,child_birth_day,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_RXSY34O0Q,43.13038277885564,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_EI3JGD9IC,57.877333016840325,child_age,teacher_emotional_total,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_birth_day,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_G2FGFYVLF,42.29789722241002,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_DQEESOWQG,40.65512561760009,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,pri_fees_amount_pv,count_register_race
ID_9XBSMKIC4,57.659392864351084,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Female,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_IXKIPN4SG,85.56641692158448,child_age,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,child_date_months,pri_year,ses_proxy,data_year,child_birth_year,child_birth_day,child_date_days,child_birth_month,language_match
ID_OPSUJ7474,34.24776407752442,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,teacher_emotional_total,count_register_all,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_QB6CL4UZF,34.2264222031162,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,pri_fees_amount,teacher_emotional_total,child_months_enrolment,child_observe_total,count_staff_time,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_RBZAWSK18,40.73851050748637,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_XZG9BTVWA,46.96228782199329,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_JCP4985UW,38.47894099985219,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_months_enrolment,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_BGV6I8BFE,67.75330275958518,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,pri_fees_amount,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_F6PGOG766,54.62959329068718,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,count_register_all,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_FNVAUUKI4,32.527817106259235,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,count_register_all,count_staff_salary,<BIAS>,pri_time_open_hours,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_A8VO9JCB6,44.240235639662764,count_register_gender,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_staff_salary,count_staff_time,teacher_social_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male
ID_WWNQNWO7L,51.89761877576609,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Male,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YYJ9RAH8H,35.76226145489895,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,pri_fees_amount,child_observe_total,count_staff_gender_female,pri_time_open_hours,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_MV9HRU7CE,51.19497103919095,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Male,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_2RJN9HQ51,50.995100086693775,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_58TBJ62WO,15.47369683327531,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_VYDP3RC2X,40.76313168884186,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,child_observe_total,count_staff_time,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_6O492Z416,53.86904316592613,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_ZNZEEMS6Z,70.335596093644,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_MR8STQ2HU,36.96263953681986,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_register_all,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_Q6NMEMK7H,43.78609011356564,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_U4X3CAW0Z,64.84886387695276,child_age,teacher_emotional_total,pri_fees_amount,child_observe_total,ward_best,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_YB1FPQPOG,50.11537832600309,count_register_gender,pri_fees_amount,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race,pri_fees_amount_pv
ID_03TK2WR12,47.05824193958825,child_age,latitude,teacher_emotional_total,count_register_all,child_observe_total,count_children_present,<BIAS>,count_staff_all,language_match,count_children_attendance,child_date_days,teacher_selfcare_total,count_children_precovid,teacher_social_total,longitude
ID_AK3C17ZAU,45.965594972676875,child_age,latitude,count_register_all,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_date_months,child_birth_year,gps_ind_Yes,language_match,longitude
ID_OM8532X9S,58.02065677180999,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,ses_proxy,pri_year,child_zha,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_UUC2Q8J4F,63.05433354094283,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,pri_capacity,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_GXCHUK85L,61.52722770371676,child_age,teacher_emotional_total,child_observe_total,ward_best,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_FBBK7FJDI,65.23076030732128,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_HV2NP881N,45.52094102004075,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_PNSEQ4AHJ,42.70017536085296,child_age,latitude,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,pri_year,ward_best,ses_proxy,child_date_months,child_birth_month,gps_ind_Yes,child_date_days,language_match,longitude
ID_G9AGF6Q3I,49.40623443714528,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YCL483POY,47.686912746683156,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_children_present,pri_capacity,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_P3SPDWUH1,28.462497319917937,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_5OAW5SGTV,42.205577648966006,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_staff_salary,count_children_present,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_7B486LTAQ,52.0343162214901,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,count_register_all,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_PIJTRM9KJ,48.899059322972874,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,data_year,child_attendance,child_birth_year,child_birth_day,child_date_days,language_match,child_height
ID_6VVHC2ZB3,32.11626726918452,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_birth_year,child_birth_day,child_birth_month,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_2XSTNID4T,45.77794173023368,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_children_present,count_staff_salary,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_I6VHIAIUJ,57.9579028122283,pri_fees_amount,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_SHWXQIPPK,48.43999048270811,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_NFR9ME4WD,56.34848323819978,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_OQTUXQV59,40.465685875421585,child_age,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,child_date_months,pri_year,child_date_year,ses_proxy,child_zha,child_birth_day,child_birth_month,language_match,child_height,child_date_days
ID_HVGC8RCR3,74.95900322860517,child_age,teacher_emotional_total,child_observe_total,ward_best,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_IGQFW997F,62.542826871644586,child_age,latitude,child_observe_total,count_register_all,ward_best,<BIAS>,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_date_months,child_birth_month,language_match,child_date_days,longitude
ID_WBZIC62L5,48.97028705449066,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,count_children_precovid,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_W1BVTO7B6,62.394034246122594,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,child_months_enrolment,teacher_social_total,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_MYO068381,40.44418856918996,pri_fees_amount,child_age,latitude,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,obs_lighting_2,pri_year,obs_cooking_3,language_match,child_date_days,child_height,longitude,pri_fees_amount_pv
ID_58U9M9L7A,62.274293513569894,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,child_observe_total,count_register_all,count_children_present,count_staff_salary,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_4KGKW8PK3,63.5875133580552,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_4QVXTCTNA,48.66645341991344,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,count_register_all,pri_time_open_hours,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_YDNKOPIG5,52.233640400081654,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,pri_capacity,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_P37796GYD,60.0389428511104,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,count_register_all,child_months_enrolment,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_8X6C4ITDV,62.28335737891174,count_register_gender,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,count_register_race_coloured,<BIAS>,count_children_present,pri_time_open_hours,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_IU5KMM619,44.81606921478299,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,count_register_all,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_QKLT1PVDP,52.861069416416974,count_register_gender,pri_fees_amount,count_register_race_african,child_age,latitude,count_staff_gender_female,pri_capacity,count_register_all,count_staff_time,longitude,count_staff_salary_paid,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_QRGMOG89J,49.56691677760616,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_birth_month,child_birth_year,child_birth_day,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_LXB5P5XMO,45.111692378942614,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Male,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_NJ8P215XQ,63.96646513735759,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,count_register_all,child_age,latitude,pri_capacity,count_children_present,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_2L91OXIX4,42.47476815867893,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,pri_fees_amount,pri_capacity,child_observe_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_0WQKDH2C4,44.82207112632048,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,count_staff_salary_paid,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_LU08MEWT1,66.16730914451271,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_L0KSSYFKQ,56.14919811482773,child_age,latitude,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,ses_proxy,child_birth_day,gps_ind_Yes,child_date_days,language_match,longitude
ID_SA3DWAG8J,76.50493017481583,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,child_observe_total,pri_capacity,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_BK3PC5AU2,45.77639192646792,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_register_all,count_children_present,child_observe_total,count_staff_gender_female,pri_time_open_hours,pri_fees_amount_pv,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_54GA5BNGJ,51.683172759173495,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_staff_salary,count_children_present,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_7RL6VZKM2,64.6797330361918,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,count_register_all,pri_fees_amount,count_children_present,pri_capacity,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_CQXK6TZY5,50.64180050103807,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,data_year,child_attendance,child_birth_year,child_birth_day,child_birth_month,child_date_days,language_match,child_height
ID_L0BNWAEXZ,66.39990463700092,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_birth_month,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_4LNNODZWW,54.76932579714106,child_age,child_observe_total,count_register_all,<BIAS>,child_date_months,child_enrollmend_year,ses_proxy,pri_year,child_date_year,data_year,child_birth_year,child_birth_day,child_birth_month,language_match,child_date_days
ID_08S6LBNBU,44.73869952124547,child_age,latitude,<BIAS>,child_observe_total,child_date_months,child_enrollmend_year,pri_year,ses_proxy,count_register_all,child_birth_day,child_birth_month,gps_ind_Yes,child_date_days,language_match,longitude
