child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_OPUWG34YH,56.4669139591728,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_QFEOVMPYM,31.462114601008675,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,child_observe_total,teacher_emotional_total,count_register_all,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_Z22RLFTPY,55.78193711365154,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_XPF7AW6BA,53.47277539344848,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,child_observe_total,teacher_emotional_total,count_register_all,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_VE67KYR8W,62.734172062924905,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Female,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_DHU9WAW1H,38.65639866152235,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,count_register_all,teacher_emotional_total,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_TXIRLN5YV,56.197278951226174,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,child_months_enrolment,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_5E25WB13H,33.50458104926083,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_R3YGV5TQ1,43.380373441594784,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_birth_day,child_birth_year,child_zha,child_birth_month,child_date_days,language_match,child_height
ID_H8J9W4EYK,33.80293329919092,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,pri_capacity,teacher_emotional_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_3L1NNR5R9,35.887156845257614,count_register_gender,pri_fees_amount,count_register_race_african,child_age,latitude,count_staff_gender_female,count_register_all,count_register_race_coloured,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_KYM287ZK9,45.154916751021766,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_0WCNBZRQX,56.12913959207499,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,teacher_emotional_total,count_register_all,child_observe_total,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_618DA3XIF,35.88970655947986,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,teacher_emotional_total,count_staff_gender_female,count_register_all,child_observe_total,count_children_present,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_7WBIEF5B8,55.91445839125362,child_age,latitude,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,data_year,child_birth_month,child_birth_year,gps_ind_Yes,child_date_days,language_match,longitude
ID_X7P9UMQYP,41.52235913645036,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,pri_fees_amount,count_register_all,child_observe_total,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_Z73P0FGZ4,67.32272715279178,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_ZKYLDPC91,52.43315377602734,pri_fees_amount,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_CKGHEV2CA,50.868205004153324,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_J3F2UO34P,28.342242350538044,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_attendance,child_gender_Male,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,teacher_social_total
ID_C03R1S4PW,36.89318106852608,child_age,latitude,child_observe_total,count_register_all,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,ward_best,gps_ind_Yes,language_match,child_height,longitude
ID_KC1LVSIL7,47.18543519969211,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,ses_proxy,child_birth_day,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_KP8620HYU,45.94745479631406,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,child_birth_year,child_zha,child_birth_day,child_birth_month,child_date_days,language_match,child_height
ID_LBUW23JHB,23.662105468683894,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,count_staff_gender_female,teacher_emotional_total,count_register_all,count_children_present,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_CXERUYVWX,58.67794885980227,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,data_year,child_date_days,child_birth_month,child_attendance,child_birth_day,child_birth_year,language_match,child_height
ID_NGWPGKZRV,41.17716033551481,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,count_register_all,latitude,pri_capacity,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_88R26S89V,55.09641959551412,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,teacher_emotional_total,count_register_all,child_observe_total,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_50LLWM1P9,52.95402003607957,child_age,child_observe_total,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_73NUW3KPW,48.21368960441685,child_age,child_observe_total,<BIAS>,count_register_all,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,data_year,child_birth_day,child_date_days,child_birth_year,child_birth_month,language_match
ID_2CRVFRFEH,29.616425827987868,count_register_gender,count_register_race_african,child_age,latitude,pri_fees_amount,child_observe_total,count_register_all,count_staff_gender_female,pri_time_open_hours,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_XL8MJNSE0,53.005685524789186,count_register_gender,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,count_children_present,count_register_race_coloured,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_3Y2T4EL1V,52.011512667237646,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,latitude,count_register_all,count_children_present,pri_fees_amount,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_OKBEL587F,33.16815572993194,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,child_months_enrolment,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_2ZXEDTY8O,35.03675595356804,child_age,latitude,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,ses_proxy,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_H8A3XK6KD,35.15672319772716,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_AVRPG8PBT,45.31031103201563,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_birth_year,child_birth_month,child_birth_day,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_TVKSNLX0F,43.86509883173455,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_HM02PSH8T,36.38358694762623,count_register_gender,child_age,latitude,pri_fees_amount,child_observe_total,count_staff_gender_female,child_months_enrolment,count_register_all,count_register_race_coloured,count_staff_salary_paid,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_B0XGUY7OB,42.600694010059264,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,child_observe_total,count_children_present,pri_capacity,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_X4V7266CT,28.191320580806806,child_age,latitude,child_observe_total,ward_best,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,gps_ind_Yes,child_birth_month,child_date_days,language_match,longitude
ID_M2A7PL6GJ,40.36558368676634,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,count_children_present,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_3SK2U3Q6M,41.76174927374177,count_register_gender,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,<BIAS>,count_staff_salary,count_staff_time,pri_time_open_hours,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male
ID_DUSLJY6J1,54.57197473442653,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,child_observe_total,count_staff_gender_female,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_UEBAQRLQW,49.90798152135305,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,count_register_all,latitude,pri_capacity,count_children_present,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_329NN0RAL,30.099313016919528,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,pri_capacity,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_R8W8DI1QG,57.73756681504292,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,pri_fees_amount,count_register_all,teacher_social_total,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_PJF7BPA2H,54.12534418910184,child_age,latitude,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_birth_month,gps_ind_Yes,language_match,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_66LYFJX98,46.92124169318678,count_register_gender,child_age,count_staff_gender_female,teacher_emotional_total,count_staff_salary,pri_capacity,<BIAS>,teacher_social_total,pri_time_open_hours,count_staff_time_full,count_staff_time,count_staff_salary_paid,count_register_gender_female,count_register_gender_male,count_register_race
ID_E33DECCY2,33.30405428292423,child_age,latitude,count_register_all,<BIAS>,ward_best,child_enrollmend_year,child_date_year,child_observe_total,pri_year,ses_proxy,child_date_months,gps_ind_Yes,language_match,child_date_days,longitude
ID_76L3674HL,44.41126900471936,child_age,child_observe_total,<BIAS>,teacher_emotional_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_T1RT2WDYI,47.25475051491839,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,teacher_emotional_total,count_register_all,child_observe_total,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_CSBZQP8R9,56.17303216301569,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_CJULXDSOZ,34.756333330903075,child_age,latitude,teacher_emotional_total,child_months_enrolment,<BIAS>,child_observe_total,child_date_months,child_enrollmend_year,pri_year,child_date_year,language_match,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_V3L7MFG2N,49.9686991991903,count_register_gender,pri_fees_amount,child_age,latitude,count_register_race_african,count_staff_gender_female,count_register_all,count_children_present,count_staff_time,longitude,count_staff_salary_paid,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_1T8UE1Y5U,51.14760538771979,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_JZRT560VS,22.204526369641908,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,count_register_all,pri_capacity,count_children_present,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_W9BLCZ07Z,56.762620787066766,child_age,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,data_year,child_birth_month,child_attendance,child_birth_day,child_birth_year,child_date_days,language_match,child_height
ID_TE399Y7HY,57.62417633716746,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YO55ULBZK,69.94245886755863,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_HODOS2FOK,38.48525131592945,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_register_all,count_staff_gender_female,count_children_present,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_H80BT5V7D,46.38480509303241,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_children_present,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_TW7D5I15J,39.829535627756194,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,pri_fees_amount,count_register_all,child_observe_total,pri_fees_amount_pv,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_ECBEC71UQ,61.33694194093229,count_register_gender,child_age,count_register_all,latitude,count_staff_gender_female,count_register_race_coloured,pri_capacity,teacher_emotional_total,pri_fees_amount,child_months_enrolment,longitude,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_X1HGMSRCP,46.68871417712843,child_age,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_years_in_programme,child_gender_Female,quintile,pri_dsd_year,child_birth_year,language_match,,
ID_GC2LJ3IAY,53.291307981825405,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,count_register_all,pri_capacity,child_age,latitude,count_staff_salary,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_OI6NXB72A,36.17935514996549,child_age,latitude,teacher_emotional_total,child_months_enrolment,<BIAS>,child_observe_total,child_date_months,pri_year,child_date_year,child_enrollmend_year,language_match,child_height,teacher_selfcare_total,teacher_social_total,longitude
ID_T4I5AH8UH,33.84152829473883,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,pri_capacity,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_96KWMTFDZ,54.01283712440359,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,pri_fees_amount,pri_fees_amount_pv,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_female,count_register_gender_male,count_register_race
ID_X7U095YYX,36.49111411402463,child_age,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,child_observe_total,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_I03ZBTSM3,38.91701021956434,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,latitude,pri_fees_amount,count_register_all,teacher_emotional_total,pri_capacity,longitude,pri_fees_amount_pv,count_staff_salary_paid,count_register_gender_male,count_register_gender_female,count_register_race
ID_6CUT7DOCY,46.94173238258234,child_age,teacher_emotional_total,<BIAS>,child_observe_total,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_G0Q3DXRJF,63.122049040399155,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,count_register_all,child_observe_total,pri_capacity,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_EVP2FCOYX,58.13432032424584,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_8TDBULGE3,51.976152860925,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,pri_capacity,teacher_emotional_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_OWX1TOAS9,43.20084055720624,count_register_gender,pri_fees_amount,child_age,latitude,count_register_race_african,count_staff_gender_female,teacher_emotional_total,count_register_all,count_children_present,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_HWGHNRNP4,35.15110358529257,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_months_enrolment,count_register_all,count_staff_salary,count_staff_time,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_X3MCIDPHV,41.555467077672105,child_age,latitude,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,child_gender_Female,quintile,pri_dsd_year,gps_ind_Yes,child_birth_year,language_match,longitude
ID_Z91U85TD7,49.615103442668115,child_age,latitude,teacher_emotional_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,data_year,gps_ind_Yes,child_birth_year,language_match,teacher_selfcare_total,teacher_social_total,longitude
ID_1I4OK4T09,47.892698691931365,child_age,latitude,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,ward_best,child_date_year,pri_year,child_date_months,ses_proxy,child_birth_day,gps_ind_Yes,language_match,longitude
ID_9LXMUO7T1,24.915590860857932,child_age,latitude,pri_fees_amount,child_observe_total,count_staff_gender_female,count_register_all,<BIAS>,child_date_months,pri_days,count_children_present,pri_time_open_hours,count_staff_salary_paid,count_children_precovid,longitude,pri_fees_amount_pv
ID_VNZA4PBWD,38.85187375514266,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,child_observe_total,count_register_all,pri_time_open_hours,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_T1GR0RAJU,44.1208610572789,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,count_register_all,teacher_emotional_total,child_months_enrolment,count_staff_salary_paid,longitude,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,count_register_race
ID_DLXKCUL63,75.45895530142433,pri_fees_amount,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ses_proxy,pri_year,child_date_months,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_H6OR2BJXR,46.077712569197104,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,ward_best,pri_year,child_date_months,gps_ind_Yes,language_match,child_date_days,child_height,teacher_selfcare_total,teacher_social_total
ID_U6JI9JP39,64.30175698584341,child_age,child_observe_total,count_register_all,<BIAS>,child_date_months,child_enrollmend_year,pri_year,child_date_year,ses_proxy,data_year,pri_dsd_year,child_birth_year,child_birth_day,language_match,child_date_days
ID_TS68UAHUE,55.82330855940412,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_7761Y962Q,44.17729707509021,child_age,pri_fees_amount,teacher_emotional_total,child_observe_total,<BIAS>,child_date_months,child_enrollmend_year,child_date_year,pri_year,child_birth_day,language_match,child_height,teacher_selfcare_total,teacher_social_total,pri_fees_amount_pv
ID_RXSY34O0Q,47.33031513534545,count_register_gender,count_register_race_african,child_age,pri_fees_amount,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_all,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_EI3JGD9IC,55.632645642903604,child_age,teacher_emotional_total,child_observe_total,<BIAS>,ward_best,child_enrollmend_year,child_date_year,pri_year,child_date_months,child_birth_day,child_date_days,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_G2FGFYVLF,42.56207564812191,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,pri_dsd_year,child_zha,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_DQEESOWQG,38.84328694823696,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,count_register_all,child_observe_total,count_staff_salary_paid,longitude,count_register_gender_male,count_register_gender_female,pri_fees_amount_pv,count_register_race
ID_9XBSMKIC4,60.159781287029325,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Female,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_IXKIPN4SG,89.380262936649,child_age,count_register_all,child_observe_total,<BIAS>,child_enrollmend_year,child_date_year,child_date_months,pri_year,ses_proxy,data_year,child_birth_year,child_birth_day,child_date_days,child_birth_month,language_match
ID_OPSUJ7474,28.893844251352775,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,latitude,teacher_emotional_total,count_register_all,count_staff_time,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_QB6CL4UZF,30.00840743164885,count_register_gender,count_register_race_african,child_age,latitude,count_staff_gender_female,pri_fees_amount,teacher_emotional_total,child_months_enrolment,child_observe_total,count_staff_time,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_RBZAWSK18,37.46879561769918,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,ses_proxy,pri_year,pri_dsd_year,child_zha,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_XZG9BTVWA,46.79849611428553,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,teacher_selfcare_total,child_height,teacher_social_total
ID_JCP4985UW,37.614503032256046,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_months_enrolment,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
ID_BGV6I8BFE,66.55262772460061,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,count_staff_gender_female,child_observe_total,count_register_all,pri_fees_amount,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_F6PGOG766,56.413688309387474,count_register_gender,count_register_race_african,pri_fees_amount,child_age,latitude,teacher_emotional_total,count_staff_gender_female,count_register_all,child_observe_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_FNVAUUKI4,36.41823563695637,count_register_gender,count_register_race_african,pri_fees_amount,child_age,count_staff_gender_female,count_register_all,count_staff_salary,<BIAS>,pri_time_open_hours,count_staff_time,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male,count_register_race
ID_A8VO9JCB6,42.409480387121334,count_register_gender,pri_fees_amount,child_age,latitude,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_staff_salary,count_staff_time,teacher_social_total,count_staff_salary_paid,longitude,pri_fees_amount_pv,count_register_gender_female,count_register_gender_male
ID_WWNQNWO7L,50.00513427918644,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Male,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_YYJ9RAH8H,34.514028225757045,count_register_gender,count_register_race_african,child_age,latitude,teacher_emotional_total,pri_fees_amount,child_observe_total,count_staff_gender_female,pri_time_open_hours,teacher_social_total,pri_fees_amount_pv,longitude,count_register_gender_male,count_register_gender_female,count_register_race
ID_MV9HRU7CE,52.09246690687797,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_gender_Male,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_2RJN9HQ51,50.16918624446674,child_age,teacher_emotional_total,child_observe_total,<BIAS>,child_date_year,child_enrollmend_year,pri_year,ses_proxy,child_zha,pri_dsd_year,child_birth_year,language_match,child_height,teacher_selfcare_total,teacher_social_total
ID_58TBJ62WO,15.6371950389298,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_gender_female,child_age,latitude,count_register_all,count_staff_salary,count_staff_time,longitude,count_staff_salary_paid,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_register_race
